FIRSTLINE,이상해씨,이상해풀,이상해꽃,파이리,리자드,리자몽,꼬부기,어니부기,거북왕,캐터피,단데기,버터플,뿔충이,딱충이,독침붕,구구,피죤,피죤투,꼬렛,레트라,깨비참,깨비드릴조,아보,아보크,피카츄,라이츄,모래두지,고지,니드런♀,니드리나,니드퀸,니드런♂,니드리노,니드킹,삐삐,픽시,식스테일,나인테일,푸린,푸크린,주뱃,골뱃,뚜벅쵸,냄새꼬,라플레시아,파라스,파라섹트,콘팡,도나리,디그다,닥트리오,나옹,페르시온,고라파덕,골덕,망키,성원숭,가디,윈디,발챙이,슈륙챙이,강챙이,캐이시,윤겔라,후딘,알통몬,근육몬,괴력몬,모다피,우츠동,우츠보트,왕눈해,독파리,꼬마돌,데구리,딱구리,포니타,날쌩마,야돈,야도란,코일,레어코일,파오리,두두,두트리오,쥬쥬,쥬레곤,질퍽이,질뻐기,셀러,파르셀,고오스,고우스트,팬텀,롱스톤,슬리프,슬리퍼,크랩,킹크랩,찌리리공,붐볼,아라리,나시,탕구리,텅구리,시라소몬,홍수몬,내루미,또가스,또도가스,뿔카노,코뿌리,럭키,덩쿠리,캥카,쏘드라,시드라,콘치,왕콘치,별가사리,아쿠스타,마임맨,스라크,루주라,에레브,마그마,쁘사이저,켄타로스,잉어킹,갸라도스,라프라스,메타몽,이브이,샤미드,쥬피썬더,부스터,폴리곤,암나이트,암스타,투구,투구푸스,프테라,잠만보,프리져,썬더,파이어,미뇽,신뇽,망나뇽,뮤츠,뮤,치코리타,베이리프,메가니움,브케인,마그케인,블레이범,리아코,엘리게이,장크로다일,꼬리선,다꼬리,부우부,야부엉,레디바,레디안,페이검,아리아도스,크로뱃,초라기,랜턴,피츄,삐,푸푸린,토게피,토게틱,네이티,네이티오,메리프,보송송,전룡,아르코,마릴,마릴리,꼬지모,왕구리,통통코,두코,솜솜코,에이팜,해너츠,해루미,왕자리,우파,누오,에브이,블래키,니로우,야도킹,무우마,안농,마자용,키링키,피콘,쏘콘,노고치,글라이거,강철톤,블루,그랑블루,침바루,핫삼,단단지,헤라크로스,포푸니,깜지곰,링곰,마그마그,마그카르고,꾸꾸리,메꾸리,코산호,총어,대포무노,딜리버드,만타인,무장조,델빌,헬가,킹드라,코코리,코리갑,폴리곤2,노라키,루브도,배루키,카포에라,뽀뽀라,에레키드,마그비,밀탱크,해피너스,라이코,앤테이,스이쿤,애버라스,데기라스,마기라스,루기아,칠색조,세레비,나무지기,나무돌이,나무킹,아차모,영치코,번치코,물짱이,늪짱이,대짱이,포챠나,그라에나,지그제구리,직구리,개무소,실쿤,뷰티플라이,카스쿤,독케일,연꽃몬,로토스,로파파,도토링,잎새코,다탱구,테일로,스왈로,갈모매,패리퍼,랄토스,킬리아,가디안,비구술,비나방,버섯꼬,버섯모,게을로,발바로,게을킹,토중몬,아이스크,껍질몬,소곤룡,노공룡,폭음룡,마크탕,하리뭉,루리리,코코파스,에나비,델케티,깜까미,입치트,가보리,갱도라,보스로라,요가랑,요가램,썬더라이,썬더볼트,플러시,마이농,볼비트,네오비트,로젤리아,꼴깍몬,꿀꺽몬,샤프니아,샤크니아,고래왕자,고래왕,둔타,폭타,코터스,피그점프,피그킹,얼루기,톱치,비브라바,플라이곤,선인왕,밤선인,파비코,파비코리,쟝고,세비퍼,루나톤,솔록,미꾸리,메깅,가재군,가재장군,오뚝군,점토도리,릴링,릴리요,아노딥스,아말도,빈티나,밀로틱,캐스퐁,켈리몬,어둠대신,다크펫,해골몽,미라몽,트로피우스,치렁,앱솔,마자,눈꼬마,얼음귀신,대굴레오,씨레오,씨카이저,진주몽,헌테일,분홍장이,시라칸,사랑동이,아공이,쉘곤,보만다,메탕,메탕구,메타그로스,레지락,레지아이스,레지스틸,라티아스,라티오스,가이오가,그란돈,레쿠쟈,지라치,테오키스,모부기,수풀부기,토대부기,불꽃숭이,파이숭이,초염몽,팽도리,팽태자,엠페르트,찌르꼬,찌르버드,찌르호크,비버니,비버통,귀뚤뚜기,귀뚤톡크,꼬링크,럭시오,렌트라,꼬몽울,로즈레이드,두개도스,램펄드,방패톱스,바리톱스,도롱충이,도롱마담,나메일,세꿀버리,비퀸,파치리스,브이젤,플로젤,체리버,체리꼬,깝질무,트리토돈,겟핸보숭,흔들풍손,둥실라이드,이어롤,이어롭,무우마직,돈크로우,나옹마,몬냥이,랑딸랑,스컹뿡,스컹탱크,동미러,동탁군,꼬지지,흉내내,핑복,페라페,화강돌,딥상어동,한바이트,한카리아스,먹고자,리오르,루카리오,히포포타스,하마돈,스콜피,드래피온,삐딱구리,독개굴,무스틈니,형광어,네오라이트,타만타,눈쓰개,눈설왕,포푸니라,자포코일,내룸벨트,거대코뿌리,덩쿠림보,에레키블,마그마번,토게키스,메가자리,리피아,글레이시아,글라이온,맘모꾸리,폴리곤Z,엘레이드,대코파스,야느와르몽,눈여아,로토무,유크시,엠라이트,아그놈,디아루가,펄기아,히드런,레지기가스,기라티나,크레세리아,피오네,마나피,다크라이,쉐이미,아르세우스
244,앤테이,불꽃,NONE,235,176,230,23,1447,1930,2412,2895,3136,3377,20 km,2%,4%,회오리불꽃,15.3,오버히트,48,회오리불꽃,15.3,오버히트,48
245,스이쿤,물,NONE,180,235,200,74,1210,1613,2016,2420,2622,2823,20 km,2%,4%,바크아웃,10.9,하이드로펌프,47.3,신통력,10.9,하이드로펌프,47.3
246,애버라스,바위,땅,115,93,100,400,387,517,646,775,840,904,5 km,40%,10%,물기,12,원시의힘,24,바위깨기,11.5,원시의힘,24
247,데기라스,바위,땅,155,133,140,265,689,918,1148,1378,1493,1608,5 km,10%,7%,물기,12,구멍파기,25.5,바위깨기,11.5,구멍파기,25.5
248,마기라스,바위,악,251,212,200,14,1573,2097,2621,3146,3408,3670,5 km,5%,4%,떨어뜨리기,16,스톤에지,52.2,떨어뜨리기,16,깨물어부수기,26.3
249,루기아,에스퍼,비행,193,323,212,18,1542,2056,2570,3084,3341,3598,20 km,2%,4%,신통력,13.1,불새,48,신통력,13.1,불새,48
250,칠색조,불꽃,비행,239,274,193,10,1667,2222,2778,3334,3611,3889,20 km,2%,4%,신통력,10.9,불대문자,40,신통력,10.9,솔라빔,36.7
251,세레비,에스퍼,풀,210,210,200,45,1324,1766,2207,2649,2870,3090,20 km,10000%,0%,염동력,15,파괴광선,39.5,염동력,15,매지컬샤인,28.6
252,나무지기,풀,NONE,124,104,80,397,395,527,659,791,857,923,3 km,20%,10%,막치기,11.7,풀묶기,41.5,기관총,8.7,풀묶기,41.5
253,나무돌이,풀,NONE,172,130,100,282,646,861,1077,1292,1400,1508,3 km,10%,7%,전광석화,10,풀묶기,41.5,기관총,8.7,리프블레이드,35
254,나무킹,풀,NONE,223,180,140,100,1107,1476,1845,2215,2399,2584,3 km,5%,5%,연속자르기,7.5,리프블레이드,35,기관총,8.7,리프블레이드,35
255,아차모,불꽃,NONE,130,92,90,384,411,548,685,822,891,959,3 km,20%,10%,불꽃세례,12,화염방사,38.2,불꽃세례,12,니트로차지,22.1
256,영치코,불꽃,격투,163,115,120,291,631,841,1052,1262,1367,1472,3 km,10%,7%,불꽃세례,12,화염방사,38.2,불꽃세례,12,니트로차지,22.1
257,번치코,불꽃,격투,240,141,160,94,1127,1503,1879,2255,2443,2631,3 km,5%,5%,카운터,16,오버히트,48,회오리불꽃,15.3,오버히트,48
258,물짱이,물,NONE,126,93,100,380,420,560,701,841,911,981,3 km,20%,10%,물대포,12,짓밟기,32.4,물대포,12,구멍파기,21.3
259,늪짱이,물,땅,156,133,140,262,693,924,1155,1386,1502,1617,3 km,10%,7%,물대포,12,파도타기,45.9,머드숏,10,진흙폭탄,28.7
260,대짱이,물,땅,208,175,200,75,1206,1608,2010,2413,2614,2815,3 km,5%,5%,물대포,12,파도타기,45.9,머드숏,10,파도타기,45.9
261,포챠나,악,NONE,96,63,70,460,241,322,403,483,524,564,1 km,50%,20%,바크아웃,13.1,깨물어부수기,26.3,바크아웃,13.1,깨물어부수기,26.3
262,그라에나,악,NONE,171,137,140,240,764,1018,1273,1528,1655,1783,1 km,20%,7%,물기,14.4,치근거리기,31,불꽃엄니,12.2,깨물어부수기,26.3
263,지그제구리,노말,NONE,58,80,76,477,181,242,302,363,393,423,1 km,50%,20%,몸통박치기,12,풀묶기,34.6,바위깨기,11.5,풀묶기,34.6
264,직구리,노말,NONE,142,128,156,280,657,876,1095,1314,1423,1533,1 km,20%,7%,몸통박치기,12,풀묶기,34.6,섀도크루,12.9,구멍파기,21.3
265,개무소,벌레,NONE,75,61,90,472,215,286,358,430,466,502,1 km,50%,20%,벌레먹음,12,발버둥,15.9,벌레먹음,12,발버둥,15.9
266,실쿤,벌레,NONE,60,91,100,467,221,295,369,443,480,517,1 km,25%,9%,벌레먹음,12,발버둥,15.9,벌레먹음,12,발버둥,15.9
267,뷰티플라이,벌레,비행,189,98,120,270,674,899,1124,1348,1461,1573,1 km,12.5%,6%,엉겨붙기,10.9,벌레의야단법석,29.2,벌레의저항,12,벌레의야단법석,29.2
268,카스쿤,벌레,NONE,60,91,100,468,221,295,369,443,480,517,1 km,25%,9%,벌레먹음,12,발버둥,15.9,벌레먹음,12,발버둥,15.9
269,독케일,벌레,독,98,172,120,341,480,640,801,961,1041,1121,1 km,12.5%,6%,염동력,12.5,오물폭탄,41.7,염동력,12.5,벌레의야단법석,29.2
270,연꽃몬,물,풀,71,86,80,463,225,300,375,451,488,526,3 km,50%,20%,잎날가르기,15.6,에너지볼,27.7,잎날가르기,15.6,에너지볼,27.7
271,로토스,물,풀,112,128,120,347,472,629,787,944,1023,1102,3 km,25%,9%,거품,12,풀묶기,41.5,거품,12,풀묶기,41.5
272,로파파,물,풀,173,191,160,159,955,1273,1592,1911,2070,2229,3 km,12.5%,6%,거품,12,솔라빔,44.1,거품,12,솔라빔,44.1
273,도토링,풀,NONE,71,86,80,464,225,300,375,451,488,526,3 km,50%,20%,전광석화,10,풀묶기,41.5,기관총,8.7,풀묶기,41.5
274,잎새코,풀,악,134,78,140,342,478,638,798,957,1037,1117,3 km,25%,9%,속여때리기,13.3,풀묶기,41.5,속여때리기,13.3,리프블레이드,35
275,다탱구,풀,악,200,121,180,164,937,1249,1562,1874,2030,2186,3 km,12.5%,6%,속여때리기,13.3,리프블레이드,35,속여때리기,13.3,리프블레이드,35
276,테일로,노말,비행,106,61,80,449,275,366,458,550,596,642,1 km,50%,20%,전광석화,12,제비반환,27.5,쪼기,12,제비반환,27.5
277,스왈로,노말,비행,185,130,120,247,749,998,1248,1498,1622,1747,1 km,20%,7%,날개치기,12,불새,48,날개치기,12,불새,48
278,갈모매,물,비행,106,61,80,450,275,366,458,550,596,642,3 km,50%,20%,물대포,12,냉동빔,27.3,전광석화,10,냉동빔,27.3
279,패리퍼,물,비행,175,189,120,208,844,1125,1406,1688,1828,1969,3 km,20%,7%,날개치기,12,하이드로펌프,47.3,날개치기,12,하이드로펌프,47.3
280,랄토스,에스퍼,페어리,79,63,56,476,187,249,312,374,405,436,5 km,40%,9%,염동력,15,사이코쇼크,28.9,염동력,15,사이코쇼크,28.9
281,킬리아,에스퍼,페어리,117,100,76,413,361,481,602,722,783,843,5 km,10%,6%,염동력,15,사이코키네시스,42.9,염동력,15,차밍보이스,21.5
282,가디안,에스퍼,페어리,237,220,136,58,1270,1694,2117,2541,2753,2964,5 km,5%,5%,염동력,15,매지컬샤인,34.3,염동력,15,매지컬샤인,34.3
283,비구술,벌레,물,93,97,80,440,298,397,497,596,646,695,1 km,50%,20%,벌레먹음,12,시그널빔,31,거품,12,시그널빔,31
284,비나방,벌레,비행,192,161,140,170,915,1220,1525,1830,1982,2135,1 km,20%,7%,에어슬래시,14,은빛바람,22.7,엉겨붙기,10.9,은빛바람,22.7
285,버섯꼬,풀,NONE,74,110,120,433,309,412,515,618,670,722,3 km,50%,20%,기관총,8.7,풀묶기,41.5,기관총,8.7,풀묶기,41.5
286,버섯모,풀,격투,241,153,120,125,1032,1375,1720,2064,2236,2407,3 km,20%,7%,카운터,16,폭발펀치,40,기관총,8.7,폭발펀치,40
287,게을로,노말,NONE,104,104,120,392,403,538,672,807,874,942,5 km,40%,9%,하품,0,누르기,31.6,하품,0,누르기,31.6
288,발바로,노말,NONE,159,159,160,221,812,1083,1354,1625,1760,1896,5 km,10%,6%,할퀴기,14.4,누르기,31.6,카운터,13.3,누르기,31.6
289,게을킹,노말,NONE,290,183,273,1,1949,2599,3249,3899,4224,4548,5 km,5%,5%,하품,0,파괴광선,47.4,하품,0,치근거리기,31
290,토중몬,벌레,땅,80,153,62,444,289,385,482,578,626,674,5 km,20%,10%,벌레먹음,12,벌레의야단법석,29.2,벌레먹음,12,벌레의야단법석,29.2
291,아이스크,벌레,비행,196,114,122,246,750,1001,1251,1501,1626,1751,5 km,10%,7%,연속자르기,9,섀도볼,33.3,메탈크로우,11.4,벌레의야단법석,29.2
292,껍질몬,벌레,고스트,153,80,2,478,180,240,301,361,391,421,5 km,5%,5%,벌레의저항,12,제비반환,22.9,벌레의저항,12,구멍파기,21.3
293,소곤룡,노말,NONE,92,42,128,454,258,344,430,517,560,603,1 km,50%,20%,막치기,14,짓밟기,38.8,놀래키기,7.3,차밍보이스,17.9
294,노공룡,노말,NONE,134,81,168,318,528,704,881,1057,1145,1233,1 km,25%,9%,물기,12,짓밟기,38.8,바위깨기,11.5,차밍보이스,17.9
295,폭음룡,노말,NONE,179,142,208,149,971,1295,1619,1943,2105,2267,1 km,12.5%,6%,물기,12,불대문자,33.3,놀래키기,7.3,깨물어부수기,21.9
296,마크탕,격투,NONE,99,54,144,429,319,426,532,639,692,745,3 km,50%,10%,바위깨기,13.8,크로스촙,40,바위깨기,13.8,헤비봄버,33.3
297,하리뭉,격투,NONE,209,114,288,78,1185,1580,1975,2370,2568,2765,3 km,20%,6%,카운터,16,폭발펀치,40,카운터,16,폭발펀치,40
298,루리리,노말,페어리,36,71,100,489,135,181,226,271,294,316,3 km,10%,4%,거품,10,누르기,31.6,거품,10,냉동빔,27.3
299,코코파스,바위,NONE,82,236,60,417,356,474,593,712,771,831,3 km,20%,9%,돌떨구기,16,스톤샤워,35.6,돌떨구기,16,스톤샤워,35.6
300,에나비,노말,NONE,84,84,100,448,282,376,471,565,612,659,3 km,50%,10%,몸통박치기,12,와일드볼트,34.6,속여때리기,11.1,와일드볼트,34.6
301,델케티,노말,NONE,132,132,140,297,593,791,989,1187,1286,1385,3 km,20%,6%,속여때리기,11.1,와일드볼트,34.6,사념의박치기,10.9,와일드볼트,34.6
302,깜까미,악,고스트,141,141,100,307,559,745,932,1118,1211,1305,5 km,20%,7%,섀도크루,15.4,속임수,42,속여때리기,13.3,속임수,42
303,입치트,강철,페어리,155,155,100,288,636,848,1060,1272,1378,1484,5 km,50%,9%,물기,12,치근거리기,37.2,놀래키기,7.3,치근거리기,37.2
304,가보리,강철,바위,121,168,100,319,528,704,880,1056,1144,1232,1 km,50%,20%,메탈크로우,13.7,아이언헤드,37.9,메탈크로우,13.7,암석봉인,26.3
305,갱도라,강철,바위,158,240,120,200,859,1145,1432,1718,1861,2004,1 km,25%,9%,메탈크로우,13.7,헤비봄버,40,아이언테일,16.4,스톤샤워,35.6
306,보스로라,강철,바위,198,314,140,54,1287,1716,2145,2575,2789,3004,1 km,12.5%,6%,아이언테일,16.4,헤비봄버,40,아이언테일,16.4,스톤에지,52.2
307,요가랑,격투,에스퍼,78,107,60,461,238,317,396,476,515,555,3 km,50%,10%,염동력,15,사이코쇼크,28.9,염동력,15,사이코쇼크,28.9
308,요가램,격투,에스퍼,121,152,120,312,546,728,911,1093,1184,1275,3 km,20%,6%,카운터,16,폭발펀치,40,카운터,16,폭발펀치,40
309,썬더라이,전기,NONE,123,78,80,419,347,462,578,694,752,810,3 km,50%,10%,스파크,10.3,10만볼트,38.4,전광석화,10,방전,31.2
310,썬더볼트,전기,NONE,215,127,140,171,913,1217,1522,1826,1979,2131,3 km,20%,6%,차지빔,8.7,와일드볼트,41.5,차지빔,8.7,와일드볼트,41.5
311,플러시,전기,NONE,167,147,120,254,720,960,1200,1440,1561,1681,3 km,30%,9%,스파크,10.3,10만볼트,38.4,전광석화,10,방전,31.2
312,마이농,전기,NONE,147,167,120,268,679,906,1132,1359,1472,1585,3 km,30%,9%,스파크,10.3,10만볼트,38.4,전광석화,10,방전,31.2
313,볼비트,벌레,NONE,143,171,130,260,694,926,1157,1389,1504,1620,3 km,30%,9%,벌레의저항,12,벌레의야단법석,29.2,벌레의저항,12,벌레의야단법석,29.2
314,네오비트,벌레,NONE,143,171,130,261,694,926,1157,1389,1504,1620,3 km,30%,9%,벌레의저항,12,벌레의야단법석,29.2,벌레의저항,12,벌레의야단법석,29.2
315,로젤리아,풀,독,186,148,100,249,736,982,1227,1473,1596,1718,3 km,30%,9%,독찌르기,15,오물폭탄,41.7,잎날가르기,15.6,오물폭탄,41.7
316,꼴깍몬,독,NONE,80,99,140,422,338,450,563,676,732,788,1 km,50%,10%,막치기,11.7,더스트슈트,50.3,바위깨기,11.5,더스트슈트,50.3
317,꿀꺽몬,독,NONE,140,159,200,226,802,1069,1337,1605,1738,1872,1 km,20%,6%,엉겨붙기,9.1,오물폭탄,41.7,바위깨기,11.5,오물폭탄,41.7
318,샤프니아,물,악,171,39,90,408,374,499,624,749,812,874,3 km,50%,10%,바크아웃,13.1,깨물어부수기,26.3,바크아웃,13.1,깨물어부수기,26.3
319,샤크니아,물,악,243,83,140,204,851,1134,1418,1702,1844,1986,3 km,20%,6%,폭포오르기,16,하이드로펌프,47.3,폭포오르기,16,깨물어부수기,26.3
320,고래왕자,물,NONE,136,68,260,293,610,814,1017,1221,1323,1424,1 km,50%,10%,물대포,12,헤비봄버,33.3,튀어오르기,0,물의파동,26.3
321,고래왕,물,NONE,175,87,340,152,967,1290,1613,1935,2096,2258,1 km,20%,6%,물대포,12,파도타기,45.9,사념의박치기,10.9,파도타기,45.9
322,둔타,불꽃,땅,119,82,120,386,410,547,684,820,889,957,3 km,50%,10%,불꽃세례,12,땅고르기,27.4,불꽃세례,12,땅고르기,27.4
323,폭타,불꽃,땅,194,139,140,198,864,1152,1440,1728,1872,2016,3 km,20%,6%,불꽃세례,12,오버히트,48,바위깨기,11.5,오버히트,48
324,코터스,불꽃,NONE,151,234,140,193,873,1163,1454,1745,1891,2036,3 km,30%,9%,회오리불꽃,15.3,오버히트,48,회오리불꽃,15.3,오버히트,48
325,피그점프,에스퍼,NONE,125,145,120,311,550,734,917,1101,1193,1285,1 km,50%,10%,사념의박치기,13.1,섀도볼,33.3,사념의박치기,13.1,섀도볼,33.3
326,피그킹,에스퍼,NONE,171,211,160,141,990,1320,1650,1980,2145,2310,1 km,20%,6%,신통력,13.1,섀도볼,33.3,신통력,13.1,섀도볼,33.3
327,얼루기,노말,NONE,116,116,120,354,466,621,777,932,1010,1088,3 km,30%,9%,기습,10,구멍파기,21.3,기습,10,구멍파기,21.3
328,톱치,땅,NONE,162,78,90,350,468,624,780,936,1014,1092,5 km,40%,9%,머드숏,10,구멍파기,25.5,벌레의저항,10,구멍파기,25.5
329,비브라바,땅,드래곤,134,99,100,363,456,608,761,913,989,1065,5 km,10%,6%,용의숨결,14.4,땅고르기,27.4,머드숏,10,땅고르기,27.4
330,플라이곤,땅,드래곤,205,168,160,117,1053,1405,1756,2107,2283,2458,5 km,5%,5%,드래곤테일,16.4,드래곤크루,35.3,드래곤테일,16.4,드래곤크루,35.3
331,선인왕,풀,NONE,156,74,100,358,463,617,771,926,1003,1080,3 km,50%,10%,기습,10,풀묶기,41.5,기습,10,풀묶기,41.5
332,밤선인,풀,악,221,115,140,178,896,1195,1494,1793,1942,2092,3 km,20%,6%,기습,12,풀묶기,41.5,독찌르기,12.5,풀묶기,41.5
333,파비코,노말,비행,76,139,90,434,309,412,516,619,671,722,1 km,50%,10%,쪼기,12,제비반환,27.5,쪼기,12,제비반환,27.5
334,파비코리,드래곤,비행,141,208,150,227,801,1067,1335,1602,1735,1868,1 km,20%,6%,용의숨결,14.4,불새,48,쪼기,12,용의파동,30
335,쟝고,노말,NONE,222,124,146,161,949,1265,1581,1898,2056,2214,3 km,30%,9%,섀도크루,12.9,인파이트,43.5,섀도크루,12.9,구멍파기,21.3
336,세비퍼,독,NONE,196,118,146,214,826,1101,1377,1653,1790,1928,3 km,30%,9%,독찌르기,15,깨물어부수기,21.9,아이언테일,13.6,깨물어부수기,21.9
337,루나톤,바위,에스퍼,178,163,180,155,962,1283,1604,1925,2085,2245,3 km,30%,9%,돌떨구기,16,스톤샤워,35.6,염동력,15,스톤샤워,35.6
338,솔록,바위,에스퍼,178,163,180,156,962,1283,1604,1925,2085,2245,3 km,30%,9%,돌떨구기,16,스톤샤워,35.6,염동력,15,솔라빔,36.7
339,미꾸리,물,땅,93,83,100,438,306,409,511,613,664,716,1 km,50%,10%,물대포,12,아쿠아테일,31.6,머드숏,10,진흙폭탄,28.7
340,메깅,물,땅,151,142,220,202,853,1137,1422,1707,1849,1991,1 km,20%,6%,물대포,12,진흙폭탄,28.7,머드숏,10,진흙폭탄,28.7
341,가재군,물,NONE,141,113,86,346,474,633,791,949,1028,1107,3 km,50%,10%,거품,12,거품광선,28.4,거품,12,거품광선,28.4
342,가재장군,물,악,224,156,126,139,993,1324,1655,1986,2152,2317,3 km,20%,6%,폭포오르기,16,깜짝베기,27.3,폭포오르기,16,깜짝베기,27.3
343,오뚝군,땅,에스퍼,77,131,80,443,290,386,483,580,628,676,3 km,50%,10%,염동력,15,구멍파기,25.5,염동력,15,구멍파기,25.5
344,점토도리,땅,에스퍼,140,236,120,241,763,1018,1272,1527,1654,1782,3 km,20%,6%,염동력,15,사이코키네시스,42.9,염동력,15,지진,40
345,릴링,바위,풀,105,154,132,332,506,675,843,1012,1096,1181,3 km,50%,10%,엉겨붙기,9.1,풀묶기,41.5,엉겨붙기,9.1,풀묶기,41.5
346,릴리요,바위,풀,152,198,172,179,892,1189,1486,1784,1933,2081,3 km,20%,6%,엉겨붙기,9.1,풀묶기,41.5,엉겨붙기,9.1,풀묶기,41.5
347,아노딥스,바위,벌레,176,100,90,306,561,749,936,1123,1217,1310,3 km,50%,10%,벌레의저항,12,원시의힘,24,벌레의저항,12,원시의힘,24
348,아말도,바위,벌레,222,183,150,93,1146,1528,1911,2293,2484,2675,3 km,20%,6%,연속자르기,9,락블레스트,28.6,벌레의저항,12,락블레스트,28.6
349,빈티나,물,NONE,29,102,40,492,94,125,157,188,204,220,5 km,70%,15%,몸통박치기,10,미러코트,23.1,튀어오르기,0,미러코트,23.1
350,밀로틱,물,NONE,192,242,190,57,1271,1695,2119,2543,2755,2967,5 km,10%,7%,폭포오르기,16,파도타기,45.9,폭포오르기,16,파괴광선,39.5
351,캐스퐁,노말,NONE,139,139,140,285,636,849,1061,1273,1379,1486,5 km,30%,10%,몸통박치기,12,폭풍,40.7,병상첨병,8.3,에너지볼,23.1
352,켈리몬,노말,NONE,161,212,120,215,824,1099,1374,1649,1786,1924,5 km,30%,10%,핥기,10,속임수,35,기습,10,냉동빔,27.3
353,어둠대신,고스트,NONE,138,66,88,409,374,498,623,748,810,872,3 km,40%,10%,속여때리기,11.1,괴상한바람,26.1,놀래키기,8.7,괴상한바람,26.1
354,다크펫,고스트,NONE,218,127,128,182,888,1184,1481,1777,1925,2073,3 km,20%,7%,섀도크루,15.4,섀도볼,40,병상첨병,10,섀도볼,40
355,해골몽,고스트,NONE,70,162,40,465,224,299,374,449,486,523,3 km,40%,10%,병상첨병,10,괴상한바람,26.1,병상첨병,10,괴상한바람,26.1
356,미라몽,고스트,NONE,124,234,80,300,572,762,953,1144,1239,1335,3 km,20%,7%,병상첨병,10,섀도펀치,28.2,병상첨병,10,불꽃펀치,25
357,트로피우스,풀,비행,136,165,198,231,791,1055,1319,1582,1714,1846,5 km,30%,10%,잎날가르기,15.6,리프블레이드,35,에어슬래시,14,리프블레이드,35
358,치렁,에스퍼,NONE,175,174,150,177,898,1197,1496,1796,1945,2095,5 km,30%,10%,신통력,13.1,섀도볼,33.3,신통력,13.1,사이코쇼크,28.9
359,앱솔,악,NONE,246,120,130,146,977,1303,1629,1955,2117,2280,5 km,50%,10%,바크아웃,13.1,악의파동,32,바크아웃,13.1,악의파동,32
360,마자,에스퍼,NONE,41,86,190,471,215,287,359,431,467,503,3 km,30%,10%,카운터,13.3,미러코트,27.7,카운터,13.3,미러코트,27.7
361,눈꼬마,얼음,NONE,95,95,100,426,331,441,551,662,717,772,3 km,50%,10%,눈싸라기,7.2,눈사태,40,눈싸라기,7.2,눈사태,40
362,얼음귀신,얼음,NONE,162,162,160,211,833,1111,1389,1667,1806,1945,3 km,20%,6%,얼음숨결,13.3,눈사태,40,얼음뭉치,12,눈사태,40
363,대굴레오,얼음,물,95,90,140,406,375,500,626,751,813,876,3 km,50%,10%,물대포,12,오로라빔,27,바위깨기,11.5,오로라빔,27
364,씨레오,얼음,물,137,132,180,266,688,918,1148,1377,1492,1607,3 km,25%,7%,물대포,12,오로라빔,27,눈싸라기,7.2,오로라빔,27
365,씨카이저,얼음,물,182,176,220,98,1117,1489,1862,2234,2420,2606,3 km,12.5%,5%,폭포오르기,16,눈보라,50.3,폭포오르기,16,눈보라,50.3
366,진주몽,물,NONE,133,149,70,353,467,623,779,935,1013,1091,3 km,50%,10%,물대포,12,냉동빔,27.3,물대포,12,냉동빔,27.3
367,헌테일,물,NONE,197,194,110,168,917,1222,1528,1834,1987,2140,3 km,20%,6%,물대포,12,아쿠아테일,31.6,물대포,12,아쿠아테일,31.6
368,분홍장이,물,NONE,211,194,110,145,977,1303,1629,1955,2118,2281,3 km,20%,6%,물대포,12,물의파동,26.3,염동력,12.5,물의파동,26.3
369,시라칸,물,바위,162,234,200,102,1096,1461,1827,2192,2375,2557,5 km,90%,1%,물대포,12,하이드로펌프,47.3,사념의박치기,10.9,원시의힘,24
370,사랑동이,물,NONE,81,134,86,432,315,420,525,630,683,735,3 km,30%,10%,물대포,12,물의파동,26.3,튀어오르기,0,물의파동,26.3
371,아공이,드래곤,NONE,134,107,90,365,451,601,752,902,978,1053,5 km,40%,9%,물기,12,화염방사,31.8,불꽃세례,10,깨물어부수기,21.9
372,쉘곤,드래곤,NONE,172,179,130,209,839,1119,1399,1679,1819,1958,5 km,10%,6%,용의숨결,14.4,용의파동,30,불꽃세례,10,용의파동,30
373,보만다,드래곤,비행,277,168,190,20,1514,2018,2523,3027,3280,3532,5 km,5%,5%,드래곤테일,16.4,용성군,50,드래곤테일,16.4,용성군,50
374,메탕,강철,에스퍼,96,141,80,414,361,482,602,723,783,843,5 km,40%,9%,돌진,6.7,발버둥,15.9,돌진,6.7,발버둥,15.9
375,메탕구,강철,에스퍼,138,185,120,271,673,897,1121,1345,1458,1570,5 km,10%,6%,메탈크로우,13.7,사이코쇼크,28.9,사념의박치기,13.1,자이로볼,29.1
376,메타그로스,강철,에스퍼,257,247,160,17,1559,2078,2598,3118,3377,3637,5 km,5%,5%,불릿펀치,12,Meteor Mash,46.2,사념의박치기,13.1,Meteor Mash,46.2
377,레지락,바위,NONE,179,356,160,46,1323,1764,2205,2646,2866,3087,20 km,2%,1%,돌떨구기,16,스톤에지,52.2,돌떨구기,16,기합구슬,40
378,레지아이스,얼음,NONE,179,356,160,47,1323,1764,2205,2646,2866,3087,20 km,2%,1%,얼음숨결,13.3,눈보라,50.3,바위깨기,11.5,눈보라,50.3
379,레지스틸,강철,NONE,143,285,160,151,969,1292,1615,1938,2099,2261,20 km,2%,1%,메탈크로우,13.7,파괴광선,39.5,바위깨기,11.5,파괴광선,39.5
380,라티아스,드래곤,에스퍼,228,268,160,22,1447,1929,2412,2895,3136,3377,20 km,2%,1%,용의숨결,14.4,역린,33.8,사념의박치기,13.1,역린,33.8
